SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
New Construction Plan,,Single Family Residential,Harrison RV Plan,Star,ID,83669,1161400,5,5.5,Star,4506,,,309,258,,Active,,,https://www.redfin.com/ID/Star/Star/Harrison-RV/home/195023571,Zillow,9CE3AE23CFAD,N,Y,43.6895005,-116.5331598
MLS Listing,,Single Family Residential,1295 S Dawcamry Ln,Kuna,ID,83634,1160000,4,3.0,Raeder & Kroege,3278,291634,1997,239,354,,Active,,,https://www.redfin.com/ID/Kuna/1295-S-Dawcamry-Ln-83634/home/106798403,IMLS,98947997,N,Y,43.4767881,-116.4429361
MLS Listing,,Single Family Residential,TBD Iron Horse Dr,Caldwell,ID,83607,1155000,3,3.5,Stadium,2895,43560,2025,338,399,,Active,,,https://www.redfin.com/ID/Caldwell/TBD-Commerce-Comet-Unknown/home/194689855,IMLS,98935787,N,Y,43.6629384,-116.6873596
MLS Listing,,Single Family Residential,14293 N Goldfinch Ave,Garden City,ID,83714,1154839,3,3.5,Dry Creek Ranch,3001,9147,2025,161,385,120,Active,,,https://www.redfin.com/ID/Garden-City/14293-N-Goldfinch-Ave-83714/home/194645763,IMLS,98957596,N,Y,43.734382,-116.276396
MLS Listing,,Single Family Residential,4984 W Little Feather St,Eagle,ID,83616,1150000,6,3.5,Homestead,3566,12153,2022,28,322,100,Active,January-17-2026 11:00 AM,January-17-2026 01:00 PM,https://www.redfin.com/ID/Eagle/4984-W-Little-Feather-St-83616/home/178281761,IMLS,98970114,N,Y,43.7161274,-116.4159808
MLS Listing,,Single Family Residential,1100 E Wright St,Boise,ID,83706,1150000,4,3.0,Broadmoor,2300,16552,2001,6,500,,Active,,,https://www.redfin.com/ID/Boise/1100-E-Wright-St-83706/home/106681092,IMLS,98971380,N,Y,43.571705,-116.1697502
MLS Listing,,Single Family Residential,9793 S Peregrine Falcon Ave,Nampa,ID,83686,1150000,4,3.0,Osprey Estates,3070,16988,2025,78,375,71,Active,January-17-2026 12:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Nampa/9793-S-Peregrine-Falcon-Ave-83686/home/195996473,IMLS,98966183,N,Y,43.500385,-116.61216
MLS Listing,,Single Family Residential,2330 N Annadale Ave,Eagle,ID,83616,1150000,3,2.0,Kingswood Estates,2630,10018,2026,11,437,167,Active,,,https://www.redfin.com/ID/Eagle/2330-N-Annadale-Ave-83616/home/197670214,IMLS,98970924,N,Y,43.7125969,-116.4139919
MLS Listing,,Single Family Residential,111 Swan Ln,Boise,ID,83716,1150000,5,4.0,Osprey Boise County,3335,91911,2020,85,345,140,Active,,,https://www.redfin.com/ID/Boise/111-Swan-Ln-83716/home/115202908,IMLS,98965541,N,Y,43.722642,-115.952519
MLS Listing,,Single Family Residential,2332 S Grinberg Pl,Meridian,ID,83642,1150000,4,3.5,Movado Estates,2649,18033,2023,15,434,61,Active,January-18-2026 01:30 PM,January-18-2026 04:00 PM,https://www.redfin.com/ID/Meridian/2332-S-Grinberg-Pl-83642/home/181143462,IMLS,98970652,N,Y,43.5839534,-116.3363335
New Construction Plan,,Single Family Residential,The Shasta XXL Plan,Meridian,ID,83646,1149900,4,3.5,Meridian,3756,,,71,306,100,Active,,,https://www.redfin.com/ID/Meridian/Meridian/The-Shasta-XXL/home/198912799,Zillow,7549034812FD,N,Y,43.667247,-116.496899
MLS Listing,,Single Family Residential,7008 Saddle Bred Way,Star,ID,83669,1149000,4,3.5,River Park Estates,3289,9583,2024,6,349,220,Active,January-17-2026 12:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Star/7008-Saddle-Bred-Way-83669/home/190220598,IMLS,98971378,N,Y,43.690358,-116.532329
MLS Listing,,Single Family Residential,1525 S Boulder View Ln,Boise,ID,83712,1149000,3,2.5,Warm Springs Village,2634,8712,2019,65,436,83,Active,January-17-2026 11:00 AM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Boise/1525-S-Boulder-View-Ln-83712/home/168213556,IMLS,98967294,N,Y,43.5895738,-116.1607948
MLS Listing,,Single Family Residential,8530 W Graye St Unit Shasta XXL,Meridian,ID,83646,1149000,5,3.5,StarPointe,3756,10062,2025,13,306,167,Active,January-16-2026 12:00 PM,January-16-2026 05:00 PM,https://www.redfin.com/ID/Meridian/8530-W-Graye-St-83646/home/194181693,IMLS,98970808,N,Y,43.667008,-116.500399
MLS Listing,,Single Family Residential,2500 N Annadale Ave,Eagle,ID,83616-2315,1149000,4,3.5,Homestead,2973,12850,2022,1,386,120,Active,January-17-2026 11:00 AM,January-17-2026 02:00 PM,https://www.redfin.com/ID/Eagle/2500-N-Annadale-Ave-83616/home/181142679,IMLS,98971848,N,Y,43.714109,-116.414293
MLS Listing,,Single Family Residential,2115 E Lodge Trail Ct,Meridian,ID,83642,1146000,4,2.5,Sky Mesa,3032,21344,2016,44,378,83,Active,January-17-2026 01:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Meridian/2115-E-Lodge-Trail-Ct-83642/home/109555906,IMLS,98968895,N,Y,43.5549463,-116.367961
MLS Listing,,Single Family Residential,5379 S Mesa Trail Pl,Meridian,ID,83642,1145000,4,3.5,Sky Mesa,3230,10018,2022,64,354,83,Active,,,https://www.redfin.com/ID/Meridian/5379-S-Mesa-Trail-Pl-83642/home/175926006,IMLS,98967449,N,Y,43.555776,-116.357303
New Construction Plan,,Single Family Residential,Stanley Plan,Boise,ID,83714,1145000,4,3.5,Boise,4495,,,310,255,110,Active,,,https://www.redfin.com/ID/Boise/Boise/Stanley/home/195015665,Zillow,429605381EAD,N,Y,43.7292736,-116.299768
MLS Listing,,Single Family Residential,11303 S Cabot Cliffs Ln,Kuna,ID,83634,1144880,5,3.0,Medallion at Valor,2835,11020,2025,36,404,222,Active,,,https://www.redfin.com/ID/Kuna/11303-S-Cabot-Cliffs-Ln-83634/home/197668578,IMLS,98969480,N,Y,43.4997472,-116.3215754
New Construction Plan,,Single Family Residential,Winstead Bonus Plan,Eagle,ID,83616,1139900,5,3.5,Eagle,2976,,,71,383,183,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Winstead-Bonus/home/198920922,Zillow,E9B96D453489,N,Y,43.702113,-116.397989
MLS Listing,,Single Family Residential,591 N Pembina Pl,Eagle,ID,83616,1136353,3,2.5,Whitehurst,2428,13372,2026,79,468,79,Active,,,https://www.redfin.com/ID/Eagle/591-N-Pembina-Pl-83616/home/186476602,IMLS,98962656,N,Y,43.700309,-116.396052
MLS Listing,,Single Family Residential,1435 N Shelby Ave,Eagle,ID,83616,1135000,4,3.5,Carrara Estates,3265,13895,2025,44,348,221,Active,January-17-2026 11:00 AM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Eagle/1435-N-Shelby-Ave-83616/home/195265686,IMLS,98968959,N,Y,43.7080729,-116.3637034
MLS Listing,,Single Family Residential,7333 W Feather Edge St,Eagle,ID,83616,1130000,4,4.0,Millstone Farm,3214,9147,2025,1,352,200,Active,January-17-2026 12:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Eagle/7333-Feather-Edge-83616/home/198787279,IMLS,98971773,N,Y,43.7736996,-116.3805805
MLS Listing,,Single Family Residential,13544 N Ruffed Grouse Way,Boise,ID,83714,1129900,5,4.0,Dry Creek Ranch,3338,17685,2025,56,338,120,Active,,,https://www.redfin.com/ID/Boise/13544-N-Ruffed-Grouse-Pl-83714/home/193685855,IMLS,98968142,N,Y,43.727879,-116.296057
MLS Listing,,Single Family Residential,9295 W Sooty Grouse Ct,Boise,ID,83714,1129900,5,4.0,Dry Creek Ranch,3361,11194,2025,115,336,120,Active,,,https://www.redfin.com/ID/Boise/9295-W-Sooty-Grouse-Ct-83714/home/194181260,IMLS,98962613,N,Y,43.7296204,-116.298414
MLS Listing,,Single Family Residential,7026 Saddle Bred Way,Star,ID,83669,1129900,3,3.5,River Park Estates,3072,9583,2024,17,368,220,Active,,,https://www.redfin.com/ID/Star/7026-Saddle-Bred-Way-83669/home/191858646,IMLS,98970534,N,Y,43.690409,-116.532566
MLS Listing,,Single Family Residential,1513 N Oldtown Way,Eagle,ID,83616,1129000,3,2.5,Carrara Estates,2946,15681,2025,8,383,204,Active,,,https://www.redfin.com/ID/Eagle/1513-N-Oldtown-Way-83616/home/195545618,IMLS,98971210,N,Y,43.7090941,-116.3617958
New Construction Plan,,Single Family Residential,Bonneville Plan,Garden City,ID,83714,1128100,3,2.5,Garden City,2603,,,161,433,133,Active,,,https://www.redfin.com/ID/Garden-City/Garden-City/Bonneville/home/196945735,Zillow,55118C87E20C,N,Y,43.7730915,-116.2633678
MLS Listing,,Single Family Residential,21726 Appaloosa Ave,Star,ID,83669,1127044,4,3.5,River Park Estates,3286,10018,2024,39,343,220,Active,,,https://www.redfin.com/ID/Star/21726-Appaloosa-Ave-83669/home/191858681,IMLS,98969327,N,Y,43.688875,-116.528298
MLS Listing,,Single Family Residential,4324 W Briar Rock Ct,Eagle,ID,83616,1125000,4,3.5,Copperfield,3914,20821,2006,120,287,92,Active,,,https://www.redfin.com/ID/Eagle/4324-W-Briar-Rock-Ct-83616/home/106787714,IMLS,98962049,N,Y,43.7034411,-116.4082721
MLS Listing,,Single Family Residential,7786 Minam Dr,Middleton,ID,83644,1125000,4,2.5,eagle cap estates,2654,47044,2025,43,424,8,Active,,,https://www.redfin.com/ID/Middleton/7786-Minam-Dr-83644/home/191859802,IMLS,98969058,N,Y,43.738407,-116.549836
New Construction Plan,,Single Family Residential,Jefferson Plan,Nampa,ID,83686,1125000,4,3.0,Nampa,2809,,,127,400,60,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Jefferson/home/197858718,Zillow,F9C1D677A980,N,Y,43.510387,-116.538247
New Construction Plan,,Single Family Residential,Residence 2 Plan,Eagle,ID,83616,1124000,4,3.5,Eagle,2919,,,324,385,166,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Residence-2/home/194871617,Zillow,AD62DFE81EB7,N,Y,43.7120361328125,-116.41361236572266
MLS Listing,,Single Family Residential,2210 N Annadale Ave,Eagle,ID,83616,1124000,4,3.5,Kingswood Estates,2919,9975,2025,310,385,167,Active,,,https://www.redfin.com/ID/Eagle/2210-N-Annadale-Ave-83616/home/194769977,IMLS,98938816,N,Y,43.7115482,-116.4141374
MLS Listing,,Vacant Land,TBD Homedale Rd,Caldwell,ID,83607,1119900,,,Caldwell SW - 1280,,1626094,,85,,,Active,,,https://www.redfin.com/ID/Caldwell/TBD-Homedale-Rd-Unknown/home/197029816,IMLS,98958039,N,Y,43.6190711,-116.6587196
MLS Listing,,Single Family Residential,2407 N Buhrstone Ave,Eagle,ID,83616,1119900,4,3.5,Millstone Farm,2703,8537,2025,30,414,200,Active,January-16-2026 03:00 PM,January-16-2026 05:00 PM,https://www.redfin.com/ID/Eagle/2407-N-Buhrstone-AVE-83616/home/197730898,IMLS,98969928,N,Y,43.7736996,-116.3805805
MLS Listing,,Single Family Residential,6119 N Farleigh Ave,Meridian,ID,83646,1119000,5,3.0,Bainbridge,3065,9583,2019,94,365,60,Active,,,https://www.redfin.com/ID/Meridian/6119-N-Farleigh-Ave-83646/home/146224866,IMLS,98964675,N,Y,43.6604163,-116.4471462
New Construction Plan,,Single Family Residential,Elkhorn Plan,Boise,ID,83714,1117500,4,3.5,Boise,4284,,,310,261,110,Active,,,https://www.redfin.com/ID/Boise/Boise/Elkhorn/home/195015854,Zillow,6CEBFD636A01,N,Y,43.7284226,-116.299358
New Construction Plan,,Condo/Co-op,Unit 301 1496 Plan,Eagle,ID,83616,1115000,2,2.0,Eagle,1496,,,221,745,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Unit-301-1496/home/196025924,Zillow,8759C009BDD7,N,Y,43.6950524,-116.3534838
MLS Listing,,Condo/Co-op,55 E State St #301,Eagle,ID,83616,1115000,2,2.0,Townsite Gateway Condominium,1496,,2024,126,745,515,Active,,,https://www.redfin.com/ID/Eagle/55-E-State-St-83616/unit-301/home/197668324,IMLS,98961429,N,Y,43.6950524,-116.3534838
MLS Listing,,Single Family Residential,3527 W Cardon St,Eagle,ID,83616,1114000,4,3.5,Whitehurst,2827,16639,2023,91,394,79,Active,January-17-2026 12:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Eagle/3527-W-Cardon-St-83616/home/186476581,IMLS,98962744,N,Y,43.6992716,-116.398051
MLS Listing,,Single Family Residential,21690 Appaloosa Ave,Star,ID,83669,1113941,4,4.5,River Park Estates,3590,10018,2025,13,310,220,Active,,,https://www.redfin.com/ID/Star/21690-Appaloosa-Ave-83669/home/191858679,IMLS,98970809,N,Y,43.688508,-116.528298
MLS Listing,,Single Family Residential,270 N Hunter Creek Ave,Eagle,ID,83616,1110000,4,2.5,Benari Estates,2376,10628,2026,106,467,124,Active,,,https://www.redfin.com/ID/Eagle/270-N-Hunter-Creek-Ave-83616/home/197671477,IMLS,98963614,N,Y,43.69749,-116.377976
MLS Listing,,Single Family Residential,2150 S Palm Way,Mountain Home,ID,83647,1110000,4,3.5,Palm Estates Su,2674,44387,2025,183,415,,Active,,,https://www.redfin.com/ID/Mountain-Home/2150-S-Palm-WAY-83647/home/196477240,IMLS,98954825,N,Y,43.1329504,-115.6911975
MLS Listing,,Single Family Residential,252 N Hunter Creek Ave,Eagle,ID,83616,1110000,4,2.5,Benari Estates,2526,10585,2026,106,439,124,Active,,,https://www.redfin.com/ID/Eagle/252-N-Hunter-Creek-Ave-83616/home/197671476,IMLS,98963502,N,Y,43.697271,-116.377978
MLS Listing,,Single Family Residential,2000 S Sago Ct,Mountain Home,ID,83647,1110000,4,3.0,Palm Estates Su,2674,44431,2026,133,415,50,Active,,,https://www.redfin.com/ID/Mountain-Home/2000-S-Sago-CT-83647/home/197684814,IMLS,98960665,N,Y,43.1329504,-115.6911975
New Construction Plan,,Single Family Residential,Tamarack Plan,Garden City,ID,83714,1108200,3,2.5,Garden City,2445,,,161,453,133,Active,,,https://www.redfin.com/ID/Garden-City/Garden-City/Tamarack/home/196945737,Zillow,D7DC8C6FC41A,N,Y,43.7730915,-116.2633678
MLS Listing,,Single Family Residential,6792 Saddle Bred Way,Star,ID,83669,1104962,5,4.0,River Park Estates,3361,11325,2025,31,329,220,Active,,,https://www.redfin.com/ID/Star/6792-Saddle-Bred-Way-83669/home/191858636,IMLS,98969831,N,Y,43.689515,-116.529259
New Construction Plan,,Single Family Residential,Siena Plan,Boise,ID,83714,1100900,4,3.5,Boise,3731,,,310,295,110,Active,,,https://www.redfin.com/ID/Boise/Boise/Siena/home/195015721,Zillow,6E6057AD14EB,N,Y,43.7292736,-116.299768
MLS Listing,,Single Family Residential,11365 W Collina Vista Dr,Star,ID,83669-6238,1100000,3,3.0,Collina Vista,2870,15638,2020,11,383,65,Active,January-17-2026 02:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Star/11365-W-Collina-Vista-Dr-83669/home/172888885,IMLS,98970945,N,Y,43.7233541,-116.4953778
MLS Listing,,Single Family Residential,2231 N Parkforest Way,Eagle,ID,83616,1100000,4,2.5,Lexington Hills,2565,26571,1998,8,429,81,Active,January-16-2026 03:00 PM,January-16-2026 05:00 PM,https://www.redfin.com/ID/Eagle/2231-N-Parkforest-Way-83616/home/106690766,IMLS,98971138,N,Y,43.7154978,-116.3265896
New Construction Plan,,Single Family Residential,Aspen Plan,Eagle,ID,83616,1100000,4,3.5,Eagle,3210,,,77,343,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Aspen/home/198827475,Zillow,B1E006DD233B,N,Y,43.71033477783203,-116.44339752197266
MLS Listing,,Multi-Family (5+ Unit),11300 Lake Lowell,Nampa,ID,83686,1100000,,,Nampa South (86) - 1260,63800,343688,2026,140,17,,Active,,,https://www.redfin.com/ID/Nampa/11300-Lake-Lowell-Ave-83686/home/192108321,IMLS,98959962,N,Y,43.5616967,-116.6187145
MLS Listing,,Single Family Residential,510 N Coston St,Boise,ID,83712,1100000,4,3.5,Boise NE - 0200,3054,6969,2013,1,360,,Active,January-18-2026 01:00 PM,January-18-2026 04:00 PM,https://www.redfin.com/ID/Boise/510-N-Coston-St-83712/home/106748839,IMLS,98971958,N,Y,43.6084437,-116.1742315
MLS Listing,,Single Family Residential,3428 S Tamoyo Pl,Meridian,ID,83642,1100000,4,4.0,Meridian SE - 1000,2751,28967,1994,28,400,0,Active,,,https://www.redfin.com/ID/Meridian/3428-S-Tamoyo-PL-83642/home/199734147,IMLS,98970056,N,Y,43.5644359,-116.4034565
MLS Listing,,Single Family Residential,TBD S Sago Ct,Mayfield,ID,83647,1100000,4,3.0,Palm Estates Su,2674,43560,2026,180,411,10,Active,,,https://www.redfin.com/ID/Mayfield/TBD-S-Sago-CT-83716/home/196509083,IMLS,98955203,N,Y,43.417948,-115.90149
MLS Listing,,Single Family Residential,24959 Belgian Way,Middleton,ID,83644,1100000,4,3.5,Country Sage Ranches,3272,53535,2025,295,336,67,Active,,,https://www.redfin.com/ID/Middleton/24959-Belgian-Way-83644/home/195185383,IMLS,98933562,N,Y,43.749492,-116.584251
MLS Listing,,Single Family Residential,4775 S Spotted Horse Ave,Boise,ID,83716,1100000,3,2.0,River Heights,2910,9365,2018,43,378,99,Active,January-17-2026 12:00 PM,January-17-2026 02:00 PM,https://www.redfin.com/ID/Boise/4775-S-Spotted-Horse-Ave-83716/home/142667525,IMLS,98968224,N,Y,43.5586723,-116.0989607
New Construction Plan,,Single Family Residential,The Andrew Plan,Eagle,ID,83616,1099900,4,3.5,Eagle,2784,,,55,395,80,Active,,,https://www.redfin.com/ID/Eagle/Eagle/The-Andrew/home/199257291,Zillow,05C54D78C350,N,Y,43.700049,-116.395959
MLS Listing,,Single Family Residential,14319 N Goldfinch Ave,Garden City,ID,83714,1099900,3,2.5,Dry Creek Ranch,2925,9147,2025,118,376,120,Active,,,https://www.redfin.com/ID/Garden-City/14319-N-Goldfinch-Ave-83714/home/194561845,IMLS,98962302,N,Y,43.73456,-116.276397
New Construction Home,,Single Family Residential,11047 W Cruden Bay Ln,Kuna,ID,83634,1099880,4,3.0,Kuna,2438,,2026,9,451,,Active,,,https://www.redfin.com/ID/Kuna/11047-W-Cruden-Bay-Ln-83634/home/196234727,Zillow,372238433DF6,N,Y,43.50022506713867,-116.31954193115234
MLS Listing,,Single Family Residential,3323 W Golden Barrel St,Eagle,ID,83616,1099000,4,2.5,Whitehurst,2587,10890,2025,29,425,79,Active,January-17-2026 10:00 AM,January-17-2026 12:00 PM,https://www.redfin.com/ID/Eagle/3323-W-Golden-Barrel-St-83616/home/194182398,IMLS,98969962,N,Y,43.701125,-116.395023
MLS Listing,,Single Family Residential,6880 E Chicken Hawk Loop,Nampa,ID,83686,1099000,4,4.0,Osprey Estates,3292,12632,2025,108,334,71,Active,January-17-2026 12:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Nampa/6880-E-Chicken-Hawk-Loop-83686/home/196888136,IMLS,98947296,N,Y,43.500385,-116.61216
New Construction Plan,,Single Family Residential,Owyhee Plan,Eagle,ID,83616,1099000,5,3.5,Eagle,3621,,,77,304,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Owyhee/home/198827472,Zillow,216411A89E63,N,Y,43.71033477783203,-116.44339752197266
MLS Listing,,Single Family Residential,24301 Wanda Way,Middleton,ID,83644,1099000,3,2.0,Shanys Acre Sub,1936,92782,2020,126,568,54,Active,,,https://www.redfin.com/ID/Middleton/24301-Wanda-Way-83644/home/117158979,IMLS,98961485,N,Y,43.7253372,-116.6243951
MLS Listing,,Single Family Residential,4140 E Goldstone Dr,Meridian,ID,83642,1099000,4,3.0,Movado Estates,3058,8755,2018,8,359,55,Active,January-17-2026 11:00 AM,January-17-2026 01:00 PM,https://www.redfin.com/ID/Meridian/4140-E-Goldstone-Dr-83642/home/146239548,IMLS,98971149,N,Y,43.5855611,-116.3425104
MLS Listing,,Single Family Residential,1300 N Big Tree Ln,Kuna,ID,83634,1099000,4,3.0,Kuna - 1100,4884,195148,1975,267,225,,Active,,,https://www.redfin.com/ID/Kuna/1300-N-Big-Tree-Ln-83634/home/106671181,IMLS,98943815,N,Y,43.498087,-116.4443088
New Construction Plan,,Single Family Residential,Lincoln Plan,Boise,ID,83714,1098100,3,2.5,Boise,3294,,,310,333,110,Active,,,https://www.redfin.com/ID/Boise/Boise/Lincoln/home/195015835,Zillow,972D1619C03C,N,Y,43.7292736,-116.299768
MLS Listing,,Single Family Residential,20042 N Swire Green Way #459,Boise,ID,83714,1097800,3,2.5,Avimor,2298,16552,2024,107,478,105,Active,,,https://www.redfin.com/ID/Boise/20042-N-Swire-Green-Way-83714/unit-459/home/191771416,IMLS,98963406,N,Y,43.7861509,-116.257876
MLS Listing,,Single Family Residential,7929 W Deerfawn Ln,Eagle,ID,83616,1095000,4,3.0,Riverstone,2848,9496,2021,63,384,175,Active,,,https://www.redfin.com/ID/Eagle/7929-W-Deerfawn-Ln-83616/home/175924322,IMLS,98967615,N,Y,43.6857371,-116.4528599
New Construction Plan,,Single Family Residential,Northcliff Plan,Eagle,ID,83616,1093995,5,4.5,Eagle,4241,,,319,258,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Northcliff/home/194925796,Zillow,8F87D426FD05,N,Y,43.70722961425781,-116.36239624023438
MLS Listing,,Single Family Residential,3272 W Miners Farm,Boise,ID,83714,1090000,5,4.5,Cartwright Ranch,3464,9191,2021,1,315,84,Active,January-17-2026 12:00 PM,January-17-2026 02:00 PM,https://www.redfin.com/ID/Boise/3272-W-Miners-Farm-Dr-83714/home/175924528,IMLS,98971836,N,Y,43.7127944,-116.2361178
MLS Listing,,Single Family Residential,10821 W Cruden Bay Ln,Kuna,ID,83634,1089880,4,3.0,Medallion at Valor,2407,10890,2025,10,453,222,Active,,,https://www.redfin.com/ID/Kuna/10821-W-Cruden-Bay-Ln-83634/home/197668550,IMLS,98970998,N,Y,43.500053,-116.317377
MLS Listing,,Single Family Residential,115 S Steel Farm,Eagle,ID,83616,1085000,4,2.5,Stillwater,3575,6969,2025,142,303,150,Active,,,https://www.redfin.com/ID/Eagle/115-S-Steel-Farm-Ave-83616/home/168238310,IMLS,98959617,N,Y,43.6939727,-116.3864288
MLS Listing,,Condo/Co-op,851 W Front St #1002,Boise,ID,83702-5856,1085000,2,2.0,The Aspen Lofts,1135,,2009,59,956,542,Active,,,https://www.redfin.com/ID/Boise/851-W-Front-St-83702/unit-1002/home/106681688,IMLS,98967809,N,Y,43.614277,-116.205683
New Construction Plan,,Single Family Residential,Cascade Plan,Garden City,ID,83714,1082900,3,2.0,Garden City,2260,,,161,479,133,Active,,,https://www.redfin.com/ID/Garden-City/Garden-City/Cascade/home/196945559,Zillow,6D2034DC68F4,N,Y,43.7730915,-116.2633678
New Construction Plan,,Single Family Residential,Davenport Plan,S4nfum Caldwell,ID,83607,1080000,4,2.5,Caldwell,2987,,,210,362,75,Active,,,https://www.redfin.com/ID/S4nfum-Caldwell/Caldwell/Davenport/home/196121200,Zillow,09B1A7D1D90E,N,Y,43.7343302,-116.6983876
New Construction Plan,,Single Family Residential,Washington Plan,Nampa,ID,83686,1079000,3,3.0,Nampa,2782,,,127,388,60,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Washington/home/197859033,Zillow,320AAEEE0E88,N,Y,43.510387,-116.538247
MLS Listing,,Single Family Residential,8872 W Suttle Lake Dr,Garden City,ID,83714,1079000,4,2.5,Dry Creek Ranch,3099,9278,2021,65,348,88,Active,,,https://www.redfin.com/ID/Garden-City/8872-W-Suttle-Lake-Dr-83714/home/172680036,IMLS,98967313,N,Y,43.7323681,-116.2938358
MLS Listing,,Single Family Residential,2228 N Palaestra Ave,Eagle,ID,83616,1079000,5,3.5,Millstone Farm,3621,8189,2025,204,298,200,Active,January-16-2026 03:00 PM,January-16-2026 05:00 PM,https://www.redfin.com/ID/Eagle/2228-N-Palaestra-Ave-83616/home/196199377,IMLS,98952579,N,Y,43.7047479,-116.4443483
New Construction Plan,,Single Family Residential,Crestline Plan,Boise,ID,83714,1076100,5,4.5,Boise,3829,,,310,281,110,Active,,,https://www.redfin.com/ID/Boise/Boise/Crestline/home/195015715,Zillow,74D9090C2209,N,Y,43.7292736,-116.299768
MLS Listing,,Single Family Residential,2373 N Buhrstone Pl,Eagle,ID,83616,1074900,4,3.5,Millstone Farm,3551,8755,2025,183,303,200,Active,,,https://www.redfin.com/ID/Eagle/2373-N-Buhrstone-PL-83616/home/199675387,IMLS,98954902,N,Y,43.7736996,-116.3805805
MLS Listing,,Single Family Residential,2229 N Buhrstone Ave,Eagle,ID,83616,1074900,3,3.5,Millstone Farm,2819,8712,2025,163,381,67,Active,,,https://www.redfin.com/ID/Eagle/2229-N-Buhrstone-AVE-83616/home/196868227,IMLS,98957140,N,Y,43.7736996,-116.3805805
MLS Listing,,Vacant Land,TBD Robie Creek Rd,Boise,ID,83716,1071000,,,East Boise County - 1450,,1564675,,180,,,Active,,,https://www.redfin.com/ID/Boise/TBD-Robie-Creek-Rd-83716/home/145194679,IMLS,98955211,N,Y,43.6305332,-115.9966982
MLS Listing,,Single Family Residential,97 S Steel Farm Ave,Eagle,ID,83616,1069000,3,2.5,Stillwater,2856,6098,2025,129,374,150,Active,,,https://www.redfin.com/ID/Eagle/97-S-Steel-Farm-Ave-83616/home/168238311,IMLS,98961086,N,Y,43.6941124,-116.3864232
New Construction Plan,,Condo/Co-op,Unit 303 1468 Plan,Eagle,ID,83616,1068000,2,2.0,Eagle,1468,,,221,728,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Unit-303-1468/home/196025926,Zillow,03BF4E4B91EB,N,Y,43.6950524,-116.3534838
New Construction Plan,,Single Family Residential,Plateau Plan,Boise,ID,83714,1067900,5,4.5,Boise,3525,,,310,303,110,Active,,,https://www.redfin.com/ID/Boise/Boise/Plateau/home/195015652,Zillow,23F787371F0F,N,Y,43.7284226,-116.299358
MLS Listing,,Single Family Residential,1067 N Arlington Dr,Eagle,ID,83616,1060000,4,3.0,Downing Downs,3832,43560,1976,187,277,,Active,,,https://www.redfin.com/ID/Eagle/1067-Arlington-Dr-83616/home/106657984,IMLS,98954392,N,Y,43.7044099,-116.3609413
New Construction Plan,,Single Family Residential,The Shasta XXL Plan,Eagle,ID,83616,1059900,4,3.5,Eagle,3756,,,71,282,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/The-Shasta-XXL/home/198915589,Zillow,8A06B4B58E30,N,Y,43.709169,-116.451768
MLS Listing,,Vacant Land,TBD Ustick,Caldwell,ID,83605,1056848,,,Sky View Estates,,81021,,112,,,Active,,,https://www.redfin.com/ID/Caldwell/TBD-E-Ustick-Rd-83607/home/143184690,IMLS,98963045,N,Y,43.6629384,-116.6873596
New Construction Plan,,Single Family Residential,Pembrook Plan,Eagle,ID,83616,1053995,4,4.5,Eagle,3647,,,319,289,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Pembrook/home/194925832,Zillow,9F6D5CB80A7E,N,Y,43.70722961425781,-116.36239624023438
MLS Listing,,Single Family Residential,6837 Campolina Way,Star,ID,83669,1053077,5,4.0,River Park Estates,3361,10454,2025,63,313,220,Active,,,https://www.redfin.com/ID/Star/6837-Campolina-Way-83669/home/191858631,IMLS,98967664,N,Y,43.690385,-116.529836
