SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
New Construction Plan,,Single Family Residential,The Vale Plan,Nampa,ID,83686,494990,3,2.5,Nampa,2968,,,343,167,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/The-Vale/home/194651073,Zillow,3A0DA5A00283,N,Y,43.530989,-116.512287
MLS Listing,,Single Family Residential,1101 Grass Pond Ave,Middleton,ID,83644,494990,4,2.5,Kestrel Estates,2332,7840,2025,64,212,41,Active,,,https://www.redfin.com/ID/Middleton/1101-Grass-Pond-Ave-83644/home/196890179,IMLS,98967528,N,Y,43.749493,-116.584251
MLS Listing,,Single Family Residential,3804 E Jamestown Dr,Nampa,ID,83686,494990,5,2.5,New York Landing,2710,9147,2025,28,183,58,Active,,,https://www.redfin.com/ID/Nampa/3804-E-Jamestown-Dr-83686/home/196888066,IMLS,98970112,N,Y,43.500385,-116.612158
MLS Listing,,Single Family Residential,1737 E Grayson,Meridian,ID,83642,494900,3,2.0,Grayson Subdivision,1730,5401,2025,78,286,65,Active,January-17-2026 12:00 PM,January-17-2026 02:00 PM,https://www.redfin.com/ID/Meridian/1737-E-Grayson-St-83642/home/193515390,IMLS,98966231,N,Y,43.561624,-116.372998
MLS Listing,,Single Family Residential,1415 E Prairiefire St,Meridian,ID,83646,494652,3,2.0,Prairie Fire,1788,5227,2025,306,277,120,Active,,,https://www.redfin.com/ID/Meridian/1415-E-Prairiefire-St-83646/home/197663923,IMLS,98932372,N,Y,43.6368969,-116.3760756
New Construction Plan,,Single Family Residential,Peoria- 2.5 CAR Plan,Meridian,ID,83642,493800,3,2.0,Meridian,1532,,,87,322,68,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Peoria-2-5-CAR/home/198728940,Zillow,8834A8D774F1,N,Y,43.5416507,-116.353815
MLS Listing,,Single Family Residential,907 N Aleppo Way,Meridian,ID,83642,492990,4,2.0,Dutton Place,2126,5488,2025,81,232,62,Active,,,https://www.redfin.com/ID/Meridian/907-N-Aleppo-Way-83642/home/198801593,IMLS,98965844,N,Y,43.613,-116.440116
New Construction Plan,,Single Family Residential,Bramley Plan,Caldwell,ID,83607,491995,3,2.0,Caldwell,2247,,,545,219,,Active,,,https://www.redfin.com/ID/Caldwell/Caldwell/Bramley/home/190763114,Zillow,C062BA07AFDD,N,Y,43.59517288208008,-116.68553924560547
New Construction Plan,,Single Family Residential,Agate Plan,Nampa,ID,83651,491990,4,2.5,Nampa,3435,,,368,143,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Agate/home/188294252,Zillow,6FF1833AF771,N,Y,43.6009699,-116.621961
MLS Listing,,Single Family Residential,3462 S Tamayo Pl,Meridian,ID,83642,491900,3,2.0,Millwood,1903,5706,2026,75,258,75,Active,,,https://www.redfin.com/ID/Meridian/3462-S-Tamayo-PL-83642/home/198836580,IMLS,98966482,N,Y,43.5644359,-116.4034565
MLS Listing,,Single Family Residential,3454 S Tamayo Pl,Meridian,ID,83642,491900,3,2.0,Millwood,1903,5749,2026,39,258,75,Active,,,https://www.redfin.com/ID/Meridian/3454-S-Tamayo-PL-83642/home/199575869,IMLS,98969267,N,Y,43.5644359,-116.4034565
New Construction Plan,,Single Family Residential,Agate Plan,Caldwell,ID,83687,490990,4,2.5,Caldwell,3435,,,765,143,,Active,,,https://www.redfin.com/ID/Caldwell/Caldwell/Agate/home/188421357,Zillow,E72CF34527E3,N,Y,43.655464,-116.608189
MLS Listing,,Single Family Residential,3142 N Sharon Ave,Meridian,ID,83646,490000,4,2.5,Red Feather,2037,5227,2015,81,241,55,Active,,,https://www.redfin.com/ID/Meridian/3142-N-Sharon-Ave-83646/home/109554663,IMLS,98965913,N,Y,43.633441,-116.3396245
MLS Listing,,Single Family Residential,5131 Castleton Ave,Nampa,ID,83686,489990,4,2.0,Jacks Place,2351,12196,2025,171,208,54,Active,,,https://www.redfin.com/ID/Nampa/5131-Castleton-Ave-83686/home/196683003,IMLS,98956256,N,Y,43.521237,-116.558753
MLS Listing,,Single Family Residential,5609 E Lekeitio Village Dr,Nampa,ID,83687,489990,4,2.0,Lekeitio Village,1805,8581,2025,11,271,43,Active,,,https://www.redfin.com/ID/Nampa/5609-E-Lekeitio-Village-Dr-83687/home/196562661,IMLS,98970859,N,Y,43.606513,-116.527358
MLS Listing,,Single Family Residential,986 W Cub River Dr,Meridian,ID,83642,489990,4,2.5,Springhill,2332,8624,2025,158,210,61,Active,,,https://www.redfin.com/ID/Meridian/986-W-Cub-River-Dr-83642/home/196974574,IMLS,98957775,N,Y,43.546003,-116.406087
MLS Listing,,Single Family Residential,1086 Woods Bog Ct,Middleton,ID,83644,489990,4,2.0,Kestrel Estates,2023,9147,2025,88,242,41,Active,,,https://www.redfin.com/ID/Middleton/1086-Woods-Bog-Ct-83644/home/196890183,IMLS,98965262,N,Y,43.749493,-116.584251
MLS Listing,,Single Family Residential,2021 N 7th St E,Mountain Home,ID,83647,489990,3,3.5,Thunderbolt Landing,2870,14374,2025,109,171,40,Active,,,https://www.redfin.com/ID/Mountain-Home/2021-N-7th-East-St-83647/home/198310984,IMLS,98963154,N,Y,43.1512431,-115.6918498
New Construction Plan,,Single Family Residential,The Umpqua Plan,Middleton,ID,83644,489990,4,2.5,Middleton,2578,,,8,190,,Active,,,https://www.redfin.com/ID/Middleton/Middleton/The-Umpqua/home/199981923,Zillow,E3F64996D4AA,N,Y,43.729339599609375,-116.63092803955078
MLS Listing,,Single Family Residential,10102 W La Jolla Ct,Boise,ID,83709,489990,4,2.0,Music Estates,1860,5488,2025,158,263,65,Active,,,https://www.redfin.com/ID/Boise/10102-W-La-Jolla-Ct-83709/home/186478369,IMLS,98957774,N,Y,43.575329,-116.3079355
MLS Listing,,Single Family Residential,910 N Mirror Creek Way,Meridian,ID,83642,489990,4,2.5,Dutton Place,2205,4399,2025,101,222,62,Active,,,https://www.redfin.com/ID/Meridian/910-N-Mirror-Creek-Way-83642/home/198505454,IMLS,98963993,N,Y,43.6128598,-116.4387961
MLS Listing,,Single Family Residential,9066 W Camellia St,Nampa,ID,83687,489990,5,3.0,Magnolia Estates,2530,6969,2025,88,194,73,Active,,,https://www.redfin.com/ID/Nampa/9066-W-Camellia-St-83687/home/196890939,IMLS,98965270,N,Y,43.6362095,-116.5748298
MLS Listing,,Single Family Residential,3823 E Jamestown Dr,Nampa,ID,83686,489990,4,2.0,New York Landing,2100,8712,2025,53,233,58,Active,,,https://www.redfin.com/ID/Nampa/3823-E-Jamestown-Dr-83686/home/196888101,IMLS,98968420,N,Y,43.500385,-116.612158
MLS Listing,,Single Family Residential,49 Gold Fork Ridge Rd,Boise,ID,83716,489990,3,2.0,Clear Creek Estates,1381,33976,2025,87,355,,Active,,,https://www.redfin.com/ID/Boise/49-Gold-Fork-Ridge-Rd-83716/home/190186440,IMLS,98964166,N,Y,43.7533082,-115.9897859
MLS Listing,,Single Family Residential,15201 Christopher,Caldwell,ID,83607,489990,3,2.0,Stecher Sub,1887,17424,1974,30,260,33,Active,January-17-2026 01:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Caldwell/15201-Christopher-St-83607/home/117084900,IMLS,98969909,N,Y,43.605026,-116.6969866
MLS Listing,,Single Family Residential,9095 W Violet St,Nampa,ID,83687,489990,5,3.0,Magnolia Estates,2636,6969,2025,53,186,73,Active,,,https://www.redfin.com/ID/Nampa/9095-W-Violet-St-83687/home/196890932,IMLS,98968360,N,Y,43.6364993,-116.5753206
MLS Listing,,Single Family Residential,4832 E Grassway Dr,Nampa,ID,83686,489989,4,2.0,Harvest Creek,2437,8276,2023,63,201,50,Active,January-18-2026 01:00 PM,January-18-2026 03:00 PM,https://www.redfin.com/ID/Nampa/4832-E-Grassway-Dr-83686/home/191856155,IMLS,98967599,N,Y,43.5310295,-116.5109982
MLS Listing,,Single Family Residential,9676 W Toni St,Boise,ID,83704,489900,4,3.0,Harrisburg Plac,1933,6534,1993,6,253,15,Active,January-17-2026 12:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Boise/9676-W-Toni-St-83704/home/106649909,IMLS,98970207,N,Y,43.6351994,-116.3030215
MLS Listing,,Single Family Residential,2652 N Bobcat Way,Meridian,ID,83646,489900,4,3.0,Hunter Pointe,1876,8973,1997,1,261,15,Active,January-17-2026 12:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Meridian/2652-N-Bobcat-Way-83646/home/106716290,IMLS,98971910,N,Y,43.6288665,-116.3771529
MLS Listing,,Single Family Residential,2126 W Pine Creek Dr,Nampa,ID,83686,489900,4,2.0,Creekside Park (Nampa),2100,10018,2018,3,233,37,Active,January-17-2026 11:00 AM,January-17-2026 01:00 PM,https://www.redfin.com/ID/Nampa/2126-W-Pine-Creek-Dr-83686/home/117308956,IMLS,98970617,N,Y,43.5646223,-116.6074424
MLS Listing,,Single Family Residential,315 W Lincoln Ave,Nampa,ID,83686,489900,3,2.0,Moads Sub,1792,10454,1955,49,273,,Active,,,https://www.redfin.com/ID/Nampa/315-W-Lincoln-Ave-83686/home/116776139,IMLS,98968008,N,Y,43.566349,-116.5764181
MLS Listing,,Single Family Residential,3462 N Lancer Ave,Boise,ID,83713,489900,4,2.5,Anthem,2113,6534,2009,69,232,26,Active,,,https://www.redfin.com/ID/Boise/3462-N-Lancer-Ave-83713/home/106732283,IMLS,98967062,N,Y,43.6361999,-116.3411083
MLS Listing,,Single Family Residential,1354 S Sabrina Ave,Kuna,ID,83634,489500,5,3.0,Rockaway Cove,3030,6882,2025,141,162,50,Active,,,https://www.redfin.com/ID/Kuna/1354-S-Sabrina-Ave-83634/home/197406435,IMLS,98959796,N,Y,43.4762035,-116.4160081
MLS Listing,,Townhouse,4678 W Riva Capri,Meridian,ID,83646,489000,3,2.5,Daphne Square,1951,3049,2023,10,251,100,Active,,,https://www.redfin.com/ID/Meridian/4678-W-Riva-Capri-Ct-83646/home/186377727,IMLS,98970982,N,Y,43.649268,-116.452324
MLS Listing,,Single Family Residential,4342 S Sumpter Ave,Boise,ID,83709,489000,3,2.0,Cornerstone Est,1734,9365,2002,3,282,23,Active,,,https://www.redfin.com/ID/Boise/4342-S-Sumpter-Ave-83709/home/106714220,IMLS,98971631,N,Y,43.5633715,-116.3311098
MLS Listing,,Single Family Residential,3803 W Angelica Dr,Meridian,ID,83646,489000,3,2.0,Dakota Ridge,1661,8276,2000,8,294,19,Active,,,https://www.redfin.com/ID/Meridian/3803-W-Angelica-Dr-83646/home/106806468,IMLS,98971225,N,Y,43.6304116,-116.441251
New Construction Plan,,Single Family Residential,Yosemite Plan,Nampa,ID,83687,488990,4,3.5,Nampa,3308,,,293,148,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Yosemite/home/195189420,Zillow,15083A89DCB4,N,Y,43.6199706,-116.546966
New Construction Plan,,Single Family Residential,Topaz Plan,Nampa,ID,83687,488990,4,3.5,Nampa,3064,,,293,160,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Topaz/home/195189414,Zillow,BCAF35083D3E,N,Y,43.6199706,-116.546966
MLS Listing,,Single Family Residential,7805 E Beaufort St,Nampa,ID,83687,488789,3,2.0,Cherry Grove,2018,9147,2025,18,242,46,Active,,,https://www.redfin.com/ID/Nampa/7805-E-Beaufort-St-83687/home/196890535,IMLS,98970476,N,Y,43.606513,-116.527358
MLS Listing,,Single Family Residential,7752 E Westing House St,Nampa,ID,83687,488709,4,3.0,Franklin Village North,2270,7753,2025,90,215,46,Active,,,https://www.redfin.com/ID/Nampa/7752-E-Westing-House-ST-83687/home/198695111,IMLS,98965155,N,Y,43.62303924560547,-116.54841613769531
New Construction Plan,,Single Family Residential,Southfork 2116 Plan,Meridian,ID,83646,487400,4,3.0,Meridian,2116,,,89,230,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Southfork-2116/home/198697442,Zillow,7D44F6EED6DC,N,Y,43.66809844970703,-116.51270294189453
MLS Listing,,Single Family Residential,520 N 16th Ave,Nampa,ID,83687,487000,3,3.0,Griffith & King,1566,13939,1903,35,311,,Active,,,https://www.redfin.com/ID/Nampa/520-16th-Ave-N-83687/home/144442119,IMLS,98969582,N,Y,43.5812668,-116.5483685
MLS Listing,,Single Family Residential,3786 E Jamestown Dr,Nampa,ID,83686,485990,5,3.0,New York Landing,2636,8712,2025,53,184,58,Active,,,https://www.redfin.com/ID/Nampa/3786-E-Jamestown-Dr-83686/home/196888067,IMLS,98968416,N,Y,43.500385,-116.612158
MLS Listing,,Single Family Residential,1105 E Shady Ridge Dr,Kuna,ID,83634,485000,5,2.5,Greyhawk - Kuna,2704,7405,2017,113,179,46,Active,,,https://www.redfin.com/ID/Kuna/1105-E-Shady-Ridge-Dr-83634/home/142666195,IMLS,98962725,N,Y,43.5127491,-116.4007321
MLS Listing,,Single Family Residential,4625 N Vin Santo Ave,Meridian,ID,83646,485000,3,2.0,Bridgetower,1660,5706,2012,13,292,90,Active,January-18-2026 12:00 PM,January-18-2026 02:00 PM,https://www.redfin.com/ID/Meridian/4625-N-Vin-Santo-Ave-83646/home/106671876,IMLS,98970792,N,Y,43.646823,-116.4294752
MLS Listing,,Single Family Residential,1802 W Heavy Timber Dr,Meridian,ID,83642-4830,485000,3,2.5,Southridge Meridian,1961,4181,2017,2,247,58,Active,January-17-2026 01:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Meridian/1802-W-Heavy-Timber-Dr-83642/home/106687261,IMLS,98971718,N,Y,43.5860073,-116.416433
MLS Listing,,Single Family Residential,4205 E Hillsong St,Meridian,ID,83642,484990,3,2.5,Centerville,2007,3441,2025,101,242,58,Active,,,https://www.redfin.com/ID/Meridian/4205-E-Hillsong-St-83642/home/197671755,IMLS,98964011,N,Y,43.5584923,-116.3417117
MLS Listing,,Single Family Residential,10446 W Teratai St,Star,ID,83669,484990,3,2.5,Canvasback,2007,6403,2025,56,242,71,Active,,,https://www.redfin.com/ID/Star/10446-W-Teratai-St-83669/home/199245112,IMLS,98968148,N,Y,43.7134711,-116.4914192
MLS Listing,,Single Family Residential,3895 E Jamestown Dr,Nampa,ID,83686,484990,5,3.0,New York Landing,2636,8712,2025,53,184,58,Active,,,https://www.redfin.com/ID/Nampa/3895-E-Jamestown-Dr-83686/home/196888103,IMLS,98968421,N,Y,43.500385,-116.612158
MLS Listing,,Single Family Residential,18433 N Sweet William Ave,Nampa,ID,83687,484990,5,3.0,Solano Place,2636,8276,2025,32,184,53,Active,,,https://www.redfin.com/ID/Nampa/18433-N-Sweet-William-Ave-83687/home/196890899,IMLS,98969740,N,Y,43.606514,-116.527359
MLS Listing,,Single Family Residential,7212 E Marble Springs Dr,Nampa,ID,83687,484990,4,3.0,Spring Shores,2636,8712,2025,53,184,60,Active,,,https://www.redfin.com/ID/Nampa/7212-E-Marble-Springs-Dr-83687/home/196888638,IMLS,98968364,N,Y,43.62614,-116.538919
MLS Listing,,Single Family Residential,17393 N Aspen Springs Way,Nampa,ID,83687,484990,3,2.0,Spring Shores,2100,9147,2025,28,231,60,Active,,,https://www.redfin.com/ID/Nampa/17393-N-Aspen-Springs-Way-83687/home/196888624,IMLS,98970099,N,Y,43.606514,-116.527359
MLS Listing,,Single Family Residential,3270 S Maple Ranch Way,Nampa,ID,83686,484990,5,3.0,Seven Maples Ranch,2636,7840,2025,53,184,46,Active,,,https://www.redfin.com/ID/Nampa/3270-S-Maple-Ranch-Way-83686/home/196892478,IMLS,98968433,N,Y,43.5379374,-116.5280491
MLS Listing,,Single Family Residential,3030 S Maple Ranch Way,Nampa,ID,83686,484990,5,3.0,Seven Maples Ranch,2636,6534,2025,4,184,46,Active,,,https://www.redfin.com/ID/Nampa/3030-S-Maple-Ranch-Way-83686/home/196892468,IMLS,98971482,N,Y,43.5400165,-116.5273201
MLS Listing,,Single Family Residential,5039 E Pepper St,Nampa,ID,83686,484990,4,3.0,Harvest Creek,2250,8363,2025,46,216,50,Active,,,https://www.redfin.com/ID/Nampa/5039-E-Pepper-St-83686/home/196084533,IMLS,98968797,N,Y,43.500385,-116.612158
MLS Listing,,Single Family Residential,9285 W Blue Lace St,Nampa,ID,83687,484990,5,3.0,Solano Place,2530,6098,2025,109,192,53,Active,,,https://www.redfin.com/ID/Nampa/9285-W-Blue-Lace-St-83687/home/196890846,IMLS,98963171,N,Y,43.606514,-116.527359
MLS Listing,,Single Family Residential,16712 Carlin Ave,Caldwell,ID,83607,484990,4,2.0,Chestnut Heights,2351,7840,2025,179,206,46,Active,,,https://www.redfin.com/ID/Caldwell/16712-Carlin-Ave-83607/home/196515305,IMLS,98955270,N,Y,43.616221,-116.679449
MLS Listing,,Single Family Residential,4247 E Hillsong St,Meridian,ID,83709,484990,3,2.5,Centerville,1851,3441,2025,84,262,58,Active,,,https://www.redfin.com/ID/Meridian/4247-E-Hillsong-St-83642/home/197671757,IMLS,98965643,N,Y,43.5584972,-116.3413114
MLS Listing,,Single Family Residential,2465 N Silver Wolf Ave,Star,ID,83669,484990,4,2.5,Canvasback,2110,8145,2025,88,230,71,Active,,,https://www.redfin.com/ID/Star/2465-N-Silver-Wolf-Ave-83669/home/198727665,IMLS,98965244,N,Y,43.714259,-116.485662
MLS Listing,,Single Family Residential,7214 E Shields Dr,Nampa,ID,83687,484990,5,3.0,Spring Shores,2636,8712,2025,64,184,60,Active,,,https://www.redfin.com/ID/Nampa/7214-E-Shields-Dr-83687/home/196888648,IMLS,98967540,N,Y,43.606513,-116.527358
MLS Listing,,Condo/Co-op,4340 E Haystack St #104,Boise,ID,83716,484900,2,2.0,Harris Ranch Lofts,1015,,2025,13,478,334,Active,January-17-2026 01:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Boise/4340-E-Haystack-St-83716/unit-104/home/197667875,IMLS,98970815,N,Y,43.5714348,-116.1299319
MLS Listing,,Single Family Residential,6072 S Apex Ave,Meridian,ID,83642,484900,3,2.0,Pinnacle,1525,4181,2025,74,318,83,Active,,,https://www.redfin.com/ID/Meridian/6072-S-Apex-Ave-83642/home/186478808,IMLS,98966526,N,Y,43.5493133,-116.3789973
New Construction Plan,,Single Family Residential,Glassford Plan,Meridian,ID,83642,484900,3,2.0,Meridian,1525,,,62,318,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Glassford/home/199112426,Zillow,72C5DA90FC38,N,Y,43.549772,-116.378885
MLS Listing,,Single Family Residential,6278 W Fireline St,Meridian,ID,83646,484311,3,2.5,Prescott Ridge,2078,4443,2025,329,233,67,Active,,,https://www.redfin.com/ID/Meridian/6278-W-Fireline-St-83646/home/194185168,IMLS,98936636,N,Y,43.6582489,-116.4720026
MLS Listing,,Single Family Residential,320 Orrison St,Caldwell,ID,83607,484000,3,2.5,Pradera,2128,8276,2024,44,227,67,Active,January-17-2026 11:00 AM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Caldwell/320-Orrison-St-83607/home/191855953,IMLS,98968933,N,Y,43.619087,-116.694472
MLS Listing,,Single Family Residential,7334 W Baron Ln,Garden City,ID,83714-5094,484000,3,2.0,Baron,1388,3920,2013,8,349,50,Active,,,https://www.redfin.com/ID/Garden-City/7334-Baron-Ln-83714/home/106683320,IMLS,98971126,N,Y,43.6736126,-116.2799904
New Construction Plan,,Single Family Residential,Connor Plan,Star,ID,83669,483995,3,2.0,Star,1857,,,504,261,,Active,,,https://www.redfin.com/ID/Star/Star/Connor/home/192295396,Zillow,AE59DE1CAAF6,N,Y,43.705203,-116.464754
MLS Listing,,Single Family Residential,1092 Ellis River Ave,Middleton,ID,83644,483990,4,2.5,Kestrel Estates,2054,8276,2025,81,236,41,Active,,,https://www.redfin.com/ID/Middleton/1092-Ellis-River-Ave-83644/home/196890169,IMLS,98965847,N,Y,43.749493,-116.584251
MLS Listing,,Single Family Residential,3090 E Mossy Creek Dr,Kuna,ID,83634,483990,4,2.5,Ledgestone,2318,5706,2025,4,209,50,Active,,,https://www.redfin.com/ID/Kuna/3090-E-Mossy-Creek-Dr-83634/home/200009268,IMLS,98971468,N,Y,43.513854,-116.375761
New Construction Plan,,Single Family Residential,Yosemite Plan,Nampa,ID,83687,483990,4,3.5,Saint Nampa,3308,,,76,146,,Active,,,https://www.redfin.com/ID/Nampa/Saint-Nampa/Yosemite/home/194999959,Zillow,3E568BED8D72,N,Y,43.62703323364258,-116.6010971069336
New Construction Plan,,Single Family Residential,Plan 2116 Plan,Nampa,ID,83687,483900,4,3.0,Nampa,2116,,,491,229,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Plan-2116/home/192520884,Zillow,BDA7E4001CA9,N,Y,43.634887,-116.565543
New Construction Plan,,Single Family Residential,Bisbee- 3 CAR Plan,Meridian,ID,83642,483800,3,2.0,Meridian,1399,,,87,346,68,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Bisbee-3-CAR/home/198728956,Zillow,0929286635DC,N,Y,43.5416507,-116.353815
MLS Listing,,Single Family Residential,4259 E Hillsong St,Meridian,ID,83642,482990,4,2.5,Centerville,2110,3702,2025,123,229,58,Active,,,https://www.redfin.com/ID/Meridian/4259-E-Hillsong-St-83642/home/197671759,IMLS,98961660,N,Y,43.5584986,-116.3410445
MLS Listing,,Single Family Residential,7221 W Rygate Dr,Boise,ID,83714,482990,3,2.5,Seville,1743,3615,2025,194,277,73,Active,January-17-2026 12:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Boise/7221-W-Rygate-Dr-83714/home/196275900,IMLS,98953583,N,Y,43.6830795,-116.27953
MLS Listing,,Single Family Residential,611 W Snowy Owl St,Kuna,ID,83634,482990,4,2.0,Ardell Estates,2023,7840,2025,256,239,29,Active,,,https://www.redfin.com/ID/Kuna/611-W-Snowy-Owl-St-83634/home/195605052,IMLS,98945724,N,Y,43.509589,-116.421384
New Construction Plan,,Single Family Residential,Cypress Plan,Middleton,ID,83644,482990,3,2.5,Middleton,2412,,,78,200,,Active,,,https://www.redfin.com/ID/Middleton/Middleton/Cypress/home/198820995,Zillow,FEA6028C2AF5,N,Y,43.728240966796875,-116.61921691894531
MLS Listing,,Single Family Residential,2415 N Silver Wolf Ave,Star,ID,83669,481990,4,2.0,Canvasback,2025,5749,2025,53,238,71,Active,,,https://www.redfin.com/ID/Star/2415-N-Silver-Wolf-Ave-83669/home/199287115,IMLS,98968347,N,Y,43.713693,-116.485629
MLS Listing,,Single Family Residential,4287 S Red Sox Way,Nampa,ID,83686,481990,5,3.0,New York Landing,2530,8712,2025,4,191,58,Active,,,https://www.redfin.com/ID/Nampa/4287-S-Red-Sox-Way-83686/home/196888118,IMLS,98971480,N,Y,43.500385,-116.61216
MLS Listing,,Single Family Residential,4236 E Kalinga St,Meridian,ID,83642,480990,4,2.5,Centerville,2110,3441,2025,123,228,58,Active,,,https://www.redfin.com/ID/Meridian/4236-E-Kalinga-St-83642/home/197671741,IMLS,98961657,N,Y,43.5601369,-116.3414448
MLS Listing,,Single Family Residential,3858 E Jamestown Dr,Nampa,ID,83686,480990,5,3.0,New York Landing,2530,9583,2025,53,190,58,Active,,,https://www.redfin.com/ID/Nampa/3858-E-Jamestown-Dr-83686/home/196888063,IMLS,98968415,N,Y,43.500385,-116.612158
MLS Listing,,Single Family Residential,7740 E Westing House St,Nampa,ID,83687,480865,4,3.0,Franklin Village North,2286,7187,2025,90,210,46,Active,,,https://www.redfin.com/ID/Nampa/7740-E-Westing-House-ST-83687/home/198695128,IMLS,98965156,N,Y,43.62308883666992,-116.54851531982422
MLS Listing,,Single Family Residential,19240 Red Eagle Way,Caldwell,ID,83605,480599,5,3.0,Mason Creek,2807,9147,2025,47,171,50,Active,,,https://www.redfin.com/ID/Caldwell/19240-Red-Eagle-Way-83605/home/195333293,IMLS,98968742,N,Y,43.652737,-116.609553
New Construction Plan,,Single Family Residential,Birch Plan,Kuna,ID,83634,480000,3,2.0,Kuna,1688,,,765,284,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Birch/home/188912915,Zillow,B169EE936AAE,N,Y,43.4984828,-116.3307108
MLS Listing,,Vacant Land,TBD Lot 10 W Garner Vines,Boise,ID,83713,480000,,,Boise W-Garden City - 0650,,16117,,136,,,Active,,,https://www.redfin.com/ID/Boise/TBD-Lot-10-W-Garner-Vines-83713/home/182738255,IMLS,98960185,N,Y,43.6361475,-116.3287866
MLS Listing,,Single Family Residential,3457 S Cedarhurst Dr,Meridian,ID,83642,480000,3,2.0,Skybreak,1537,5445,2025,36,312,68,Active,,,https://www.redfin.com/ID/Meridian/3457-E-Cedarhurst-Dr-83642/home/199612419,IMLS,98969506,N,Y,43.540921,-116.351109
New Construction Plan,,Single Family Residential,The Orchard Encore Plan,Middleton,ID,83644,479990,3,2.0,Middleton,2258,,,8,213,,Active,,,https://www.redfin.com/ID/Middleton/Middleton/The-Orchard-Encore/home/199981994,Zillow,AB105526DB6E,N,Y,43.729339599609375,-116.63092803955078
MLS Listing,,Single Family Residential,5058 S Amorita Ave,Meridian,ID,83642,479990,4,2.5,Centerville,2110,3441,2025,76,227,58,Active,,,https://www.redfin.com/ID/Meridian/5058-S-Amorita-Ave-83642/home/197671765,IMLS,98966407,N,Y,43.5588421,-116.3406635
MLS Listing,,Single Family Residential,3377 W Morere Dr,Meridian,ID,83642,479990,4,2.0,Gran Prado,2025,6316,2025,151,237,54,Active,,,https://www.redfin.com/ID/Meridian/3377-W-Morere-Dr-83642/home/194183440,IMLS,98958548,N,Y,43.5541881,-116.4359395
MLS Listing,,Single Family Residential,898 N Mirror Creek Way,Meridian,ID,83642,479990,4,2.5,Dutton Place,2110,4399,2025,116,227,62,Active,,,https://www.redfin.com/ID/Meridian/898-N-Mirror-Creek-Way-83642/home/198139044,IMLS,98962402,N,Y,43.6173452,-116.4389727
MLS Listing,,Single Family Residential,5129 E Pepper St,Nampa,ID,83687,479990,3,2.0,Harvest Creek,1979,7927,2025,93,243,50,Active,,,https://www.redfin.com/ID/Nampa/5129-E-Pepper-St-83686/home/196887853,IMLS,98964758,N,Y,43.500385,-116.612158
MLS Listing,,Single Family Residential,10530 W Teratai St,Star,ID,83669,479990,4,2.5,Canvasback,2110,5749,2025,46,227,71,Active,,,https://www.redfin.com/ID/Star/10530-W-Teratai-St-83669/home/199431226,IMLS,98968756,N,Y,43.7134711,-116.4914192
New Construction Home,,Single Family Residential,2055 Sumac Ave,Middleton,ID,83644,479990,3,2.0,Middleton,1800,,2026,8,267,,Active,,,https://www.redfin.com/ID/Middleton/2055-Sumac-AVE-Unknown/home/199982116,Zillow,76A96F555E81,N,Y,43.729339599609375,-116.63092803955078
MLS Listing,,Single Family Residential,2055 Sumac Ave Lot 12 Block 2,Middleton,ID,83644,479990,3,2.0,Willow Wood Estates,1800,8537,2026,18,267,58,Active,,,https://www.redfin.com/ID/Middleton/2055-Sumac-AVE-Unknown/unit-12-Block-2/home/199875664,IMLS,98970470,N,Y,43.7068281,-116.6201357
New Construction Plan,,Single Family Residential,Hemingway Plan,Star,ID,83669,479990,4,2.5,Star,2524,,,24,190,,Active,,,https://www.redfin.com/ID/Star/Star/Hemingway/home/196129872,Zillow,CDC591A7F722,N,Y,43.71393966674805,-116.48780059814453
