SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,262 N Sunbird Ave,Kuna,ID,83634,385000,3,2.0,Sunbird Village,1212,6969,2003,45,318,30,Active,,,https://www.redfin.com/ID/Kuna/262-N-Sunbird-Ave-83634/home/106780714,IMLS,98968572,N,Y,43.490111,-116.4017529
MLS Listing,,Single Family Residential,11518 Maidstone Dr,Caldwell,ID,83605-5973,385000,3,2.0,Dover Place,1522,7405,2021,37,253,38,Active,,,https://www.redfin.com/ID/Caldwell/11518-Maidstone-St-83605/home/175325184,IMLS,98969456,N,Y,43.6592798,-116.623622
MLS Listing,,Single Family Residential,11182 Newton St,Caldwell,ID,83605,385000,3,2.0,Masterson Ranch,1447,6534,2023,36,266,50,Active,January-17-2026 12:00 PM,January-17-2026 02:00 PM,https://www.redfin.com/ID/Caldwell/11182-Newton-St-83605/home/181155968,IMLS,98969495,N,Y,43.6555013,-116.6169463
MLS Listing,,Single Family Residential,989 S Benewah Lk,Middleton,ID,83644,385000,3,2.0,Middleton Lakes,1500,8363,2014,1,257,58,Active,January-17-2026 12:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Middleton/989-S-Benewah-Lake-Ave-83644/home/116993842,IMLS,98971762,N,Y,43.6977246,-116.626853
MLS Listing,,Single Family Residential,TBD Lot 7 H Oregon Ave,Caldwell,ID,83605,385000,3,2.0,Caldwell NW - 1275,1200,7361,2025,14,321,,Active,,,https://www.redfin.com/ID/Caldwell/TBD-Lot-7-H-Oregon-Ave-83605/home/198827345,IMLS,98970710,N,Y,43.6552488,-116.6880498
MLS Listing,,Single Family Residential,1817 Ridge Way,Middleton,ID,83644,385000,3,2.0,West Highlands Ranch,1506,5662,2014,21,256,42,Active,,,https://www.redfin.com/ID/Middleton/1817-Ridge-Way-83644/home/116830275,IMLS,98970377,N,Y,43.7192721,-116.6336406
MLS Listing,,Single Family Residential,10253 W Granger Ave,Boise,ID,83704,385000,3,1.0,Stacy Sub,1030,6098,1985,1,374,,Active,,,https://www.redfin.com/ID/Boise/10253-W-Granger-Ave-83704/home/106705303,IMLS,98971895,N,Y,43.6283656,-116.3099025
MLS Listing,,Single Family Residential,19359 Warbler Way,Caldwell,ID,83605,385000,4,2.0,Pheasant Run,1570,7405,2015,1,245,50,Active,January-17-2026 01:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Caldwell/19359-Warbler-Way-83605/home/117353370,IMLS,98971902,N,Y,43.6536592,-116.6294876
MLS Listing,,Single Family Residential,123 Waterloo St,Mountain Home,ID,83647,385000,4,2.0,Stormy Mountain,1534,9147,2003,18,251,,Active,,,https://www.redfin.com/ID/Mountain-Home/123-Waterloo-St-83647/home/145182334,IMLS,98970508,N,Y,43.157008,-115.7009829
MLS Listing,,Single Family Residential,2601 N Snow Goose Way,Meridian,ID,83646,385000,3,2.0,Tract Subdivision,1374,8973,1995,3,280,7,Active,,,https://www.redfin.com/ID/Meridian/2601-N-Snow-Goose-Way-83646/home/106653522,IMLS,98971561,N,Y,43.6284429,-116.3811895
MLS Listing,,Single Family Residential,19081 Harley Way,Caldwell,ID,83605,384999,3,2.0,Pheasant Ridge,1400,7405,2016,1,275,40,Active,January-18-2026 01:00 PM,January-18-2026 03:00 PM,https://www.redfin.com/ID/Caldwell/19081-Harley-Way-83605/home/116815338,IMLS,98971924,N,Y,43.6495248,-116.6268056
New Construction Plan,,Single Family Residential,Aris Plan,Caldwell,ID,83607,384995,3,2.0,Caldwell,1558,,,545,247,,Active,,,https://www.redfin.com/ID/Caldwell/Caldwell/Aris/home/190763109,Zillow,84F0FEFBD3EE,N,Y,43.59467315673828,-116.68604278564453
MLS Listing,,Single Family Residential,2927 E Mossy Creek Dr,Kuna,ID,83634,384990,3,2.5,Ledgestone,1460,4399,2025,56,264,50,Active,,,https://www.redfin.com/ID/Kuna/2927-E-Mossy-Creek-Dr-83634/home/199245836,IMLS,98968191,N,Y,43.514651,-116.377531
MLS Listing,,Single Family Residential,3771 W Maypearl St,Meridian,ID,83642,384990,3,2.0,Memory Ranch,1207,5967,2025,21,319,58,Active,,,https://www.redfin.com/ID/Meridian/3771-W-Maypearl-St-83642/home/197670479,IMLS,98970351,N,Y,43.539755,-116.440739
New Construction Plan,,Single Family Residential,Everest Plan,Swnmkx Nampa,ID,83687,384990,3,2.5,Nampa,1762,,,166,218,,Active,,,https://www.redfin.com/ID/Swnmkx-Nampa/Nampa/Everest/home/196794160,Zillow,9BC1F8FF5DFA,N,Y,43.620096,-116.5467257
MLS Listing,,Single Family Residential,2872 E Boulder Basin Dr,Kuna,ID,83634,384990,3,2.5,Ledgestone,1460,4399,2025,64,264,50,Active,,,https://www.redfin.com/ID/Kuna/2872-E-Boulder-Basin-Dr-83634/home/199067385,IMLS,98967522,N,Y,43.514079,-116.377946
MLS Listing,,Single Family Residential,10819 Rutland St,Caldwell,ID,83605,384990,3,2.5,Valencia Village,1597,3920,2025,46,241,50,Active,,,https://www.redfin.com/ID/Caldwell/10819-Rutland-St-83605/home/199431924,IMLS,98968763,N,Y,43.6561643,-116.6097045
MLS Listing,,Single Family Residential,7326 S Menzingers Ave,Meridian,ID,83642,384990,3,2.0,Whisper Meadows,1120,5749,2025,4,344,42,Active,,,https://www.redfin.com/ID/Meridian/7326-S-Menzingers-Ave-83642/home/200009300,IMLS,98971475,N,Y,43.53815,-116.414496
New Construction Plan,,Single Family Residential,Birch Plan,Kuna,ID,83634,384990,3,2.0,Kuna,1620,,,77,238,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Birch/home/198827835,Zillow,467371A4FF12,N,Y,43.4838856,-116.4159087
MLS Listing,,Single Family Residential,18180 N Azalea Ave,Nampa,ID,83687,384990,3,2.0,Magnolia Estates,1447,6969,2025,123,266,73,Active,,,https://www.redfin.com/ID/Nampa/18180-N-Azalea-Ave-83687/home/196890942,IMLS,98961648,N,Y,43.636588,-116.5737881
MLS Listing,,Single Family Residential,4549 S Cole Rd,Boise,ID,83709-5405,384900,3,2.0,Sunset Rim Sub,1522,8145,1982,3,253,,Active,,,https://www.redfin.com/ID/Boise/4549-S-Cole-Rd-83709/home/106692819,IMLS,98971241,N,Y,43.5615912,-116.2745823
MLS Listing,,Single Family Residential,106 NE Windy St,Mountain Home,ID,83647,384900,3,2.0,Stormy Mountain,1650,10454,2005,20,233,,Active,,,https://www.redfin.com/ID/Mountain-Home/106-NE-Windy-St-83647/home/145180851,IMLS,98970400,N,Y,43.1581916,-115.7015523
New Construction Plan,,Single Family Residential,Plan 1217 Plan,Kuna,ID,83634,384350,3,2.0,Kuna,1217,,,17,316,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Plan-1217/home/199880546,Zillow,E6EDF1925D8A,N,Y,43.516876,-116.446593
MLS Listing,,Single Family Residential,14742 Wing Spread Dr,Caldwell,ID,83607,384000,3,2.0,Passero Ridge,1559,4399,2025,1,246,83,Active,,,https://www.redfin.com/ID/Caldwell/14742-Wing-Spread-Dr-83607/home/191858383,IMLS,98971882,N,Y,43.596801,-116.687743
MLS Listing,,Single Family Residential,1031 W Gold St,Kuna,ID,83634,384000,3,2.0,Prospector - Kuna,1112,7840,1996,92,345,,Active,,,https://www.redfin.com/ID/Kuna/1031-W-Gold-St-83634/home/106684142,IMLS,98964970,N,Y,43.4987823,-116.4253403
MLS Listing,,Single Family Residential,7349 S Bungalow Ave,Meridian,ID,83642,383990,3,2.0,Whisper Meadows,1207,5749,2025,51,318,42,Active,,,https://www.redfin.com/ID/Meridian/7349-S-Bungalow-Ave-83642/home/199289868,IMLS,98968590,N,Y,43.537938,-116.41579
New Construction Plan,,Single Family Residential,Crestwood Plan,Wu87oq Caldwell,ID,83607,383990,3,2.0,Caldwell,2009,,,116,191,,Active,,,https://www.redfin.com/ID/Wu87oq-Caldwell/Caldwell/Crestwood/home/198122083,Zillow,9139055D52CA,N,Y,43.6325909,-116.673044
MLS Listing,,Single Family Residential,18152 N Azalea Ave,Nampa,ID,83687,382990,3,2.0,Magnolia Estates,1364,6969,2025,123,281,73,Active,,,https://www.redfin.com/ID/Nampa/18152-N-Azalea-Ave-83687/home/196890944,IMLS,98961649,N,Y,43.6362358,-116.5737835
MLS Listing,,Single Family Residential,1080 N Peakhurt Ave,Kuna,ID,83634,382990,3,2.0,Ashton Estates,1201,5009,2026,28,319,25,Active,,,https://www.redfin.com/ID/Kuna/1080-N-Peakhurt-Ave-83634/home/199582542,IMLS,98970126,N,Y,43.498363,-116.3849651
New Construction Plan,,Single Family Residential,Plan 2070 Plan,Nampa,ID,83687,381990,3,2.5,Nampa,2070,,,328,185,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Plan-2070/home/194820714,Zillow,F44EB49E0A1D,N,Y,43.6544348,-116.5523303
MLS Listing,,Single Family Residential,TBD W Audrey Acres Dr Unit Hudson Lot 10 Block 2,Nampa,ID,83686,381990,3,2.0,Audrey Acres,1574,7405,2026,58,243,55,Active,,,https://www.redfin.com/ID/Nampa/TBD-W-Brookwood-Ct-83686/unit-Hudson-Lot-10-Block-2/home/200003008,IMLS,98967924,N,Y,43.5584924,-116.5908228
New Construction Plan,,Single Family Residential,Plan 1910 Modeled Plan,Nampa,ID,83687,381990,3,2.0,Nampa,1910,,,328,200,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Plan-1910-Modeled/home/194820738,Zillow,8C4701773962,N,Y,43.6545068,-116.5528788
New Construction Plan,,Single Family Residential,Birch Plan,Nampa,ID,83687,381990,3,2.0,Saint Nampa,1620,,,76,236,,Active,,,https://www.redfin.com/ID/Nampa/Saint-Nampa/Birch/home/194999975,Zillow,DD18D59107DB,N,Y,43.62703323364258,-116.6010971069336
MLS Listing,,Single Family Residential,1577 Witt,Mountain Home,ID,83647,381966,3,2.5,Silverstone North,1466,5662,2026,399,261,50,Active,,,https://www.redfin.com/ID/Mountain-Home/1577-Witt-83647/home/193911736,IMLS,98931232,N,Y,43.114479064941406,-115.69434356689453
MLS Listing,,Single Family Residential,10911 Parachute Ct,Caldwell,ID,83605,381900,3,2.0,Mason Creek,1445,8276,2023,8,264,50,Active,,,https://www.redfin.com/ID/Caldwell/10911-Parachute-Ct-83605/home/184671815,IMLS,98971216,N,Y,43.652539,-116.607294
MLS Listing,,Single Family Residential,2310 W Penstemon St,Kuna,ID,83634,380990,3,2.0,Madrone Heights,1207,5357,2025,76,316,42,Active,,,https://www.redfin.com/ID/Kuna/2310-W-Penstemon-St-83634/home/198833541,IMLS,98966413,N,Y,43.49175,-116.442351
MLS Listing,,Single Family Residential,575 W Mulberry Loop,Nampa,ID,83686,380000,3,2.0,Raintree Meadows,1237,11761,2003,3,307,25,Active,January-17-2026 11:00 AM,January-17-2026 02:00 PM,https://www.redfin.com/ID/Nampa/575-W-Mulberry-Loop-83686/home/116679466,IMLS,98971609,N,Y,43.533421,-116.5831702
MLS Listing,,Single Family Residential,18560 White Rose Pl,Nampa,ID,83687,380000,3,2.0,Langley Hall,1152,8276,2023,136,330,75,Active,,,https://www.redfin.com/ID/Nampa/18560-White-Rose-Pl-83687/home/186221185,IMLS,98960210,N,Y,43.6423695,-116.5963399
MLS Listing,,Single Family Residential,3264 E Mossy Rock Ct,Nampa,ID,83686,379998,3,2.0,Mossy Creek,1472,7840,2023,58,258,58,Active,,,https://www.redfin.com/ID/Nampa/3264-E-Mossy-Rock-Ct-83686/home/181152348,IMLS,98967903,N,Y,43.5412477,-116.5306038
MLS Listing,,Single Family Residential,881 W Audrey Acres Dr Unit Canyon Lot 10 Block 1,Nampa,ID,83686,379990,3,2.0,Audrey Acres,1201,4791,2026,58,316,55,Active,,,https://www.redfin.com/ID/Nampa/881-W-Brookwood-Ct-83686/unit-Canyon-Lot-10-Block-1/home/199592868,IMLS,98967906,N,Y,43.5584924,-116.5908228
New Construction Plan,,Single Family Residential,Plan 1882 Modeled Plan,Caldwell,ID,83605,379990,3,2.0,Caldwell,1882,,,449,202,,Active,,,https://www.redfin.com/ID/Caldwell/Caldwell/Plan-1882-Modeled/home/193305356,Zillow,A5F3BBCCA411,N,Y,43.6711117,-116.6185815
New Construction Plan,,Single Family Residential,Plan 1382 Plan,Meridian,ID,83642,379990,3,2.0,Meridian,1382,,,63,275,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Plan-1382/home/199070592,Zillow,68B2BC2AC61A,N,Y,43.611846,-116.451855
MLS Listing,,Single Family Residential,18138 N Azalea Ave,Nampa,ID,83687,379990,3,2.0,Magnolia Estates,1207,7405,2025,116,315,73,Active,,,https://www.redfin.com/ID/Nampa/18138-N-Azalea-Ave-83687/home/196890945,IMLS,98962409,N,Y,43.6360211,-116.5737737
MLS Listing,,Single Family Residential,347 N Meadowsweet Ave,Kuna,ID,83634,379990,3,2.0,Madrone Heights,1207,4965,2025,64,315,42,Active,,,https://www.redfin.com/ID/Kuna/347-N-Meadowsweet-Ave-83634/home/199067324,IMLS,98967508,N,Y,43.491474,-116.440178
New Construction Plan,,Single Family Residential,Everest Plan,Nampa,ID,83687,379990,3,2.5,Nampa,1762,,,294,216,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Everest/home/195178498,Zillow,24C8684F750B,N,Y,43.62703323364258,-116.6010971069336
New Construction Home,,Single Family Residential,4122 S Pumpkin Way,Nampa,ID,83687,379990,3,2.0,Nampa,1201,,2025,43,316,,Active,,,https://www.redfin.com/ID/Nampa/4122-S-Pumpkin-Way-83686/home/196887865,Zillow,F4E059C48535,N,Y,43.606514,-116.527359
New Construction Home,,Single Family Residential,881 W Audrey Acres Dr,Nampa,ID,83686,379990,3,2.0,Nampa,1201,,2025,57,316,,Active,,,https://www.redfin.com/ID/Nampa/881-W-Brookwood-Ct-83686/home/199220841,Zillow,15B5192200C3,N,Y,43.55865478515625,-116.59078216552734
MLS Listing,,Single Family Residential,2228 W Penstemon St,Kuna,ID,83634,379990,3,2.0,Madrone Heights,1207,5357,2025,101,315,42,Active,,,https://www.redfin.com/ID/Kuna/2228-W-Penstemon-St-83634/home/198505581,IMLS,98964015,N,Y,43.491742,-116.441411
New Construction Plan,,Single Family Residential,Plan 1478 Plan,Nampa,ID,83687,379990,3,2.0,Nampa,1478,,,269,257,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Plan-1478/home/194972857,Zillow,F2F0D783755E,N,Y,43.554183,-116.5140599
New Construction Plan,,Single Family Residential,Plan 1217 Plan,Middleton,ID,83644,379900,3,2.0,Middleton,1217,,,130,312,,Active,,,https://www.redfin.com/ID/Middleton/Middleton/Plan-1217/home/197745101,Zillow,88462D92FEE7,N,Y,43.702999114990234,-116.63829803466797
MLS Listing,,Single Family Residential,19398 Wooley Creek Ave,Caldwell,ID,83605,379900,3,2.0,Copper Creek,1459,6534,2013,1,260,31,Active,January-17-2026 02:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Caldwell/19398-Wooley-Creek-Ave-83605/home/117353292,IMLS,98971933,N,Y,43.6543227,-116.6256952
MLS Listing,,Single Family Residential,419 S Maple St,Nampa,ID,83686,379900,5,2.0,Kurtz Add,2086,6969,1950,1,182,,Active,,,https://www.redfin.com/ID/Nampa/419-Maple-St-83686/home/116753335,IMLS,98971763,N,Y,43.5648146,-116.5703944
MLS Listing,,Single Family Residential,9962 W Rustica,Boise,ID,83709,379900,3,2.0,Devonshire,1090,3484,2009,72,349,35,Active,January-17-2026 02:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Boise/9962-W-Rustica-St-83709/home/106792524,IMLS,98966691,N,Y,43.5427307,-116.3064347
MLS Listing,,Single Family Residential,811 11th Ave S,Nampa,ID,83651,379900,4,2.0,Waterhouse,2481,6969,1898,11,153,,Active,January-17-2026 01:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Nampa/811-11th-Ave-S-83651/home/116783233,IMLS,98970928,N,Y,43.5740082,-116.5684396
MLS Listing,,Single Family Residential,1410 10th Ave S,Nampa,ID,83651-2727,379000,4,3.0,Nampa NW (51) - 1270,2440,14810,1947,107,155,,Active,,,https://www.redfin.com/ID/Nampa/1410-10th-Ave-S-83651/home/117528635,IMLS,98962014,N,Y,43.5697272,-116.5750126
MLS Listing,,Single Family Residential,15328 N Shiko Way,Nampa,ID,83651,379000,3,2.0,Eagle Stream,1467,7405,2018,13,258,33,Active,January-17-2026 12:00 PM,January-17-2026 02:00 PM,https://www.redfin.com/ID/Nampa/15328-N-Shiko-Way-83651/home/168875254,IMLS,98970829,N,Y,43.5951502,-116.6172537
MLS Listing,,Single Family Residential,641 S Bangor Way,Nampa,ID,83687,378000,3,2.0,Aberdeen Springs,1522,6098,2021,141,248,25,Active,,,https://www.redfin.com/ID/Nampa/641-S-Bangor-Way-83687/home/179350077,IMLS,98959694,N,Y,43.5630178,-116.5276234
New Construction Plan,,Single Family Residential,Plan 1287 Plan,Meridian,ID,83642,377990,3,2.0,Meridian,1287,,,800,294,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Plan-1287/home/186253005,Zillow,10F4A91ABF00,N,Y,43.568215,-116.402303
New Construction Plan,,Single Family Residential,The Hudson Plan,Caldwell,ID,83605,377990,3,2.0,Caldwell,1574,,,360,240,,Active,,,https://www.redfin.com/ID/Caldwell/Caldwell/The-Hudson/home/188386011,Zillow,5D67E1F6E0BE,N,Y,43.650871,-116.6216968
MLS Listing,,Single Family Residential,10123 Bellevue Ridge St,Nampa,ID,83687,376990,3,2.0,Adams Ridge,1446,6141,2025,61,261,50,Active,,,https://www.redfin.com/ID/Nampa/10123-Bellevue-Ridge-St-83687/home/196888800,IMLS,98967732,N,Y,43.606513,-116.527358
MLS Listing,,Single Family Residential,2036 W Bella Ln,Nampa,ID,83651,376000,3,2.5,Bella Commons,1764,3484,2019,135,213,32,Active,,,https://www.redfin.com/ID/Nampa/2036-W-Bella-Ln-83651/home/168875244,IMLS,98960300,N,Y,43.5992143,-116.6056158
New Construction Plan,,Single Family Residential,Evia Plan,Kuna,ID,83634,375900,2,2.0,Kuna,1542,,,118,244,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Evia/home/188281220,Zillow,002B4CEF3157,N,Y,43.4958561,-116.3289
MLS Listing,,Vacant Land,1224 E Highland View Dr,Boise,ID,83702,375000,,,Highlands Cove,,8712,,375,,78,Active,,,https://www.redfin.com/ID/Boise/1224-E-Highland-View-Dr-83702/home/143216460,IMLS,98932440,N,Y,43.648541,-116.174816
MLS Listing,,Single Family Residential,1110 SW Sw Bonnie St,Mountain Home,ID,83647,375000,3,2.0,Rolling Hills 2 (Elmore),1580,8712,2013,11,237,,Active,,,https://www.redfin.com/ID/Mountain-Home/1110-SW-Bonnie-St-83647/home/145178904,IMLS,98970872,N,Y,43.1189077,-115.7072738
MLS Listing,,Vacant Land,TBD Purple Sage Lot 3,Middleton,ID,83644,375000,,,Middleton - 1285,,104544,,83,,,Active,,,https://www.redfin.com/ID/Middleton/TBD-Purple-Sage-Lot-3-83644/home/198720170,IMLS,98965214,N,Y,43.7068281,-116.6201357
MLS Listing,,Single Family Residential,1172 E Cottage St,Kuna,ID,83634,375000,3,2.5,Merlin Cottages,1448,2134,2025,35,259,29,Active,January-18-2026 11:00 AM,January-18-2026 01:00 PM,https://www.redfin.com/ID/Kuna/1172-E-Cottage-ST-Unknown/home/199623070,IMLS,98969610,N,Y,43.4918307,-116.4201223
MLS Listing,,Single Family Residential,1620 W Young,Nampa,ID,83651-7713,375000,3,2.5,Pebble Creek,1377,10018,2003,107,272,6,Active,January-17-2026 10:00 AM,January-17-2026 12:00 PM,https://www.redfin.com/ID/Nampa/1620-W-Young-Ave-83651/home/116673476,IMLS,98963428,N,Y,43.5711179,-116.6013263
MLS Listing,,Vacant Land,7495 W Lookout View St,Meridian,ID,83646,375000,,,Meridian NW - 1030,,10018,,20,,200,Active,,,https://www.redfin.com/ID/Meridian/7495-W-Lookout-View-St-83646/home/194183844,IMLS,98970395,N,Y,43.667229,-116.48682
MLS Listing,,Vacant Land,7609 W Lookout View St,Meridian,ID,83646,375000,,,Meridian NW - 1030,,9583,,20,,200,Active,,,https://www.redfin.com/ID/Meridian/7609-W-Lookout-View-St-83646/home/194183842,IMLS,98970397,N,Y,43.667135,-116.488243
MLS Listing,,Single Family Residential,5829 3rd Ave,Nampa,ID,83686,375000,3,1.0,Bowmont Origina,1508,54450,1913,30,249,,Active,,,https://www.redfin.com/ID/Nampa/5829-3rd-Ave-83686/home/116768835,IMLS,98969927,N,Y,43.4568872,-116.5413801
MLS Listing,,Single Family Residential,2602 Autumncrest St,Caldwell,ID,83605,375000,3,2.0,Four Seasons Su,1540,6098,2005,3,244,19,Active,,,https://www.redfin.com/ID/Caldwell/2602-Autumncrest-St-83607/home/117081953,IMLS,98971569,N,Y,43.6265105,-116.6667134
MLS Listing,,Single Family Residential,1070 W Honker St,Meridian,ID,83642,375000,3,2.0,The Landing,1227,8058,2000,189,306,21,Active,,,https://www.redfin.com/ID/Meridian/1070-W-Honker-Dr-83642/home/106769335,IMLS,98954126,N,Y,43.5959063,-116.4070361
MLS Listing,,Single Family Residential,111 19th Ave South,Nampa,ID,83651,375000,4,2.0,Nampa Original,1902,6969,1920,8,197,,Active,January-17-2026 12:00 PM,January-17-2026 02:00 PM,https://www.redfin.com/ID/Nampa/111-19th-Ave-S-83651/home/116709447,IMLS,98971121,N,Y,43.5736304,-116.5531752
MLS Listing,,Vacant Land,7579 W Lookout View St,Meridian,ID,83646,375000,,,Meridian NW - 1030,,9583,,20,,200,Active,,,https://www.redfin.com/ID/Meridian/7579-W-Lookout-View-St-83646/home/194183843,IMLS,98970396,N,Y,43.667091,-116.487933
New Construction Plan,,Single Family Residential,Plan 1646 Modeled Plan,Kuna,ID,83634,374990,3,2.0,Kuna,1646,,,51,228,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Plan-1646-Modeled/home/199385353,Zillow,A09D9150C352,N,Y,43.485227,-116.403263
New Construction Home,,Single Family Residential,929 W Audrey Acres Dr,Nampa,ID,83686,374990,3,2.0,Nampa,1201,,2025,77,312,,Active,,,https://www.redfin.com/ID/Nampa/929-W-Brookwood-Ct-83686/home/198827802,Zillow,9E52368A3166,N,Y,43.55865478515625,-116.59078216552734
MLS Listing,,Single Family Residential,10088 Longtail Dr,Nampa,ID,83687,374990,3,2.0,Adams Ridge,1666,6141,2025,160,225,50,Active,,,https://www.redfin.com/ID/Nampa/10088-Longtail-Dr-83687/home/196888791,IMLS,98957664,N,Y,43.606513,-116.527358
New Construction Plan,,Single Family Residential,Alturas Plan,Nampa,ID,83687,374990,3,2.0,Nampa,1446,,,293,259,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Alturas/home/195189417,Zillow,1812F0DFEDD4,N,Y,43.6199706,-116.546966
MLS Listing,,Single Family Residential,11155 Bluefield Dr,Caldwell,ID,83605,374990,3,2.0,Shadow Glen,1201,7840,2026,20,312,50,Active,,,https://www.redfin.com/ID/Caldwell/11155-Bluefield-Dr-83605/home/199687988,IMLS,98970394,N,Y,43.6511529,-116.6165419
MLS Listing,,Single Family Residential,2058 W Penstemon St,Kuna,ID,83634,374990,3,2.0,Madrone Heights,1207,4922,2025,106,311,42,Active,,,https://www.redfin.com/ID/Kuna/2058-W-Penstemon-St-83634/home/198140062,IMLS,98962418,N,Y,43.491765,-116.439086
MLS Listing,,Single Family Residential,929 W Audrey Acres Dr Unit Canyon Lot 5 Block 2,Nampa,ID,83686,374990,3,2.0,Audrey Acres,1201,7840,2026,19,312,55,Active,,,https://www.redfin.com/ID/Nampa/929-W-Brookwood-Ct-83686/unit-Canyon-Lot-5-Block-2/home/200003027,IMLS,98970430,N,Y,43.5584924,-116.5908228
New Construction Plan,,Single Family Residential,Alturas Plan,Kuna,ID,83634,374990,3,2.0,Kuna,1446,,,77,259,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Alturas/home/198828671,Zillow,83F45ECC4633,N,Y,43.4838856,-116.4159087
MLS Listing,,Single Family Residential,295 E Chevy Dr,Boise,ID,83716,374900,2,2.0,Mayfield Springs,1380,4181,2025,77,272,100,Active,,,https://www.redfin.com/ID/Boise/295-E-Chevy-DR-Unknown/home/198827141,IMLS,98966317,N,Y,43.6150186,-116.2023137
MLS Listing,,Townhouse,2504 E Hidden Creek St,Nampa,ID,83687,374900,3,2.0,Mason Creek Drift,1750,4791,2025,30,214,100,Active,January-17-2026 01:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Nampa/2504-E-Hidden-Creek-St-83687/home/172956733,IMLS,98969888,N,Y,43.580094,-116.540671
MLS Listing,,Single Family Residential,19616 Commonwealth Ave,Caldwell,ID,83605,374900,4,2.5,Delaware Park,2136,6534,2007,1,176,20,Active,,,https://www.redfin.com/ID/Caldwell/19616-Commonwealth-Ave-83605/home/117230182,IMLS,98971766,N,Y,43.6575306,-116.625756
MLS Listing,,Townhouse,2516 E Hidden Creek St,Nampa,ID,83687,374900,3,2.0,Mason Creek Drift,1750,4791,2025,147,214,100,Active,,,https://www.redfin.com/ID/Nampa/2516-E-Hidden-Creek-St-83687/home/172956732,IMLS,98959162,N,Y,43.580143,-116.540491
MLS Listing,,Single Family Residential,4263 S Pumpkin Way,Nampa,ID,83686,373990,3,2.0,Harvest Creek,1148,8668,2025,74,326,50,Active,,,https://www.redfin.com/ID/Nampa/4263-S-Pumpkin-Way-83686/home/196887875,IMLS,98966536,N,Y,43.606514,-116.527359
MLS Listing,,Condo/Co-op,2312 S Broadway Ave Unit B301,Boise,ID,83706,373000,1,1.0,Ivywild Boise,700,,2026,38,533,185,Active,,,https://www.redfin.com/ID/Boise/2312-S-Broadway-Ave-83706/unit-B301/home/199372831,IMLS,98968558,N,Y,43.582367,-116.192952
New Construction Plan,,Single Family Residential,The Edgewood Plan,Nampa,ID,83686,372990,3,2.0,Nampa,1408,,,672,265,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/The-Edgewood/home/188399155,Zillow,DA9442687169,N,Y,43.531583,-116.512645
New Construction Plan,,Single Family Residential,Crestwood Plan,Mountain Home,ID,83647,371990,3,2.0,Mountain Home,2009,,,77,185,,Active,,,https://www.redfin.com/ID/Mountain-Home/Mountain-Home/Crestwood/home/194226087,Zillow,674005B76FD4,N,Y,43.114776611328125,-115.69271087646484
MLS Listing,,Single Family Residential,4412 Belethor Ave,Caldwell,ID,83605,371990,3,2.0,Greenmont,1620,7187,2025,145,230,54,Active,,,https://www.redfin.com/ID/Caldwell/4412-Belethor-AVE-83605/home/197355783,IMLS,98959287,N,Y,43.63248825073242,-116.67646026611328
MLS Listing,,Single Family Residential,TBD Lot 10 H Oregon Ave,Caldwell,ID,83605,370000,3,2.0,Caldwell NW - 1275,1200,4965,2025,14,308,,Active,,,https://www.redfin.com/ID/Caldwell/TBD-Lot-10-H-Oregon-Ave-83605/home/198839704,IMLS,98970717,N,Y,43.6552488,-116.6880498
MLS Listing,,Single Family Residential,TBD Lot 9 H Oregon Ave,Caldwell,ID,83605,370000,3,2.0,Caldwell NW - 1275,1200,4965,2025,14,308,,Active,,,https://www.redfin.com/ID/Caldwell/TBD-Lot-9-H-Oregon-Ave-83605/home/198840119,IMLS,98970716,N,Y,43.6552488,-116.6880498
